StoreCode,SalesDate,PosNo,SalesNo,TransactionType,ProcessType,RegisterType,CashierCode,CashierName,MemberCode,SystemTime,TenderType,SettlementType,AccountNumber,PointsUsed,TotalAmount
0001,2026-05-01,3,21,Sale,Normal,Normal,1002,鈴木二郎,,17:12:00,Cash,,,0,1520
0001,2026-05-01,2,22,Sale,Normal,Normal,1003,高橋三郎,,13:09:10,Cash,,,0,880
0001,2026-05-01,3,23,Sale,Normal,Normal,1003,高橋三郎,M1004,16:03:07,Credit,EMoney,811309099644,0,560
0001,2026-05-01,1,24,Sale,Normal,Normal,1003,高橋三郎,M1011,10:39:13,Cash,,,0,360
0001,2026-05-01,1,25,Sale,Normal,Normal,1003,高橋三郎,M1025,09:27:05,Cash,,,100,990
0001,2026-05-01,1,26,Sale,Normal,Normal,1003,高橋三郎,M1018,12:55:23,Cash,,,100,900
0001,2026-05-01,1,27,Sale,Normal,Normal,1003,高橋三郎,,17:46:24,Cash,,,0,690
0001,2026-05-01,2,28,Sale,Normal,Normal,1003,高橋三郎,M1039,12:18:21,GiftCard,,,0,1170
0001,2026-05-01,3,29,Sale,Normal,Normal,1003,高橋三郎,,11:25:04,Cash,,,0,240
0001,2026-05-01,3,30,Sale,Normal,Normal,1003,高橋三郎,,14:00:27,Cash,,,0,1270
0001,2026-05-01,2,31,Sale,Normal,Normal,1003,高橋三郎,,19:15:02,Cash,,,0,280
0001,2026-05-01,3,32,Sale,Normal,Normal,1004,田中四郎,,16:30:54,GiftCard,,,0,370
0001,2026-05-01,1,33,Sale,Normal,Normal,1004,田中四郎,,09:12:45,Cash,,,0,510
0001,2026-05-01,1,34,Sale,Normal,Normal,1004,田中四郎,M1029,11:43:13,GiftCard,,,0,960
0001,2026-05-01,1,35,Sale,Normal,Normal,1004,田中四郎,,16:03:43,Cash,,,0,230
0001,2026-05-01,2,36,Sale,Rekey,Normal,1004,田中四郎,,13:40:03,GiftCard,,,0,420
0001,2026-05-01,1,37,Sale,Normal,Normal,1004,田中四郎,,17:58:10,Credit,EMoney,119864001539,0,720
0001,2026-05-01,2,38,Sale,Normal,Normal,1004,田中四郎,M1030,15:20:08,Cash,,,0,230
0001,2026-05-01,2,39,Sale,Normal,Normal,1004,田中四郎,,09:31:44,Cash,,,0,540
0001,2026-05-01,1,40,Sale,Normal,Normal,1004,田中四郎,,13:41:48,Cash,,,0,230
0001,2026-05-01,1,41,Sale,Normal,Normal,1005,渡辺五郎,M1024,14:04:19,Cash,,,100,750
0001,2026-05-01,1,42,Sale,Normal,Normal,1005,渡辺五郎,M1039,17:27:08,Cash,,,0,620
0001,2026-05-01,1,43,Sale,Normal,Normal,1005,渡辺五郎,M1027,14:20:28,GiftCard,,,0,970
0001,2026-05-01,2,44,Sale,Normal,Normal,1005,渡辺五郎,M1036,20:56:22,Cash,,,0,460
0001,2026-05-01,1,45,Sale,Normal,Normal,1005,渡辺五郎,M1015,18:31:25,Cash,,,200,360
0001,2026-05-01,2,46,Sale,Normal,Normal,1005,渡辺五郎,,16:43:30,GiftCard,,,0,130
0001,2026-05-01,3,47,Sale,Normal,Normal,1005,渡辺五郎,,11:52:24,Cash,,,0,330
0002,2026-05-01,2,1,Sale,Normal,Normal,1001,佐藤一郎,,16:50:52,Credit,Credit,261218978383,0,890
0002,2026-05-01,2,2,Sale,Normal,Normal,1001,佐藤一郎,,20:15:04,Cash,,,0,1080
0002,2026-05-01,3,3,Sale,Normal,Normal,1001,佐藤一郎,,18:39:35,Cash,,,0,170
0002,2026-05-01,3,4,Sale,Normal,Normal,1001,佐藤一郎,,15:24:11,Credit,EMoney,846938513339,0,650
0002,2026-05-01,1,5,Sale,Normal,Normal,1001,佐藤一郎,M1017,11:04:40,Cash,,,100,530
0002,2026-05-01,1,6,Sale,Normal,Normal,1001,佐藤一郎,M1033,13:26:17,Cash,,,100,650
0002,2026-05-01,3,7,Sale,Normal,Normal,1001,佐藤一郎,,14:46:04,Cash,,,0,1070
0002,2026-05-01,1,8,Sale,Normal,Normal,1001,佐藤一郎,M1010,14:09:23,Credit,Credit,935693149500,0,1130
0002,2026-05-01,1,9,Sale,Normal,Normal,1001,佐藤一郎,,15:34:29,Cash,,,0,960
0002,2026-05-01,1,10,Sale,Normal,Normal,1001,佐藤一郎,M1021,16:48:46,Credit,Credit,989560085830,200,720
0002,2026-05-01,2,11,Sale,Rekey,Normal,1001,佐藤一郎,M1015,19:46:04,Cash,,,0,180
0002,2026-05-01,1,12,Sale,Normal,Normal,1002,鈴木二郎,,10:28:22,Cash,,,0,440
0002,2026-05-01,2,13,Sale,Normal,Normal,1002,鈴木二郎,M1016,15:55:33,Cash,,,100,380
0002,2026-05-01,1,14,Sale,Normal,Normal,1002,鈴木二郎,M1001,15:49:49,Cash,,,0,140
0002,2026-05-01,1,15,Sale,Normal,Normal,1002,鈴木二郎,M1024,14:09:19,Credit,UnionPay,337810187991,0,750
0002,2026-05-01,3,16,Sale,Normal,Normal,1002,鈴木二郎,M1031,16:08:29,Cash,,,0,910
0002,2026-05-01,2,17,Sale,Normal,Normal,1002,鈴木二郎,M1035,10:06:41,Cash,,,0,1030
0002,2026-05-01,1,18,Sale,Normal,Normal,1002,鈴木二郎,,09:00:49,Cash,,,0,520
0002,2026-05-01,2,19,Sale,Normal,Normal,1002,鈴木二郎,,09:35:19,Cash,,,0,360
0002,2026-05-01,2,20,Sale,Normal,Normal,1002,鈴木二郎,M1037,15:19:54,Cash,,,100,360
0002,2026-05-01,2,21,Sale,Normal,Normal,1002,鈴木二郎,,17:23:53,Cash,,,0,740
0002,2026-05-01,1,22,Sale,Normal,Normal,1002,鈴木二郎,M1017,20:07:16,Cash,,,0,360
0002,2026-05-01,2,23,Sale,Normal,Normal,1003,高橋三郎,,11:38:08,Credit,BarcodePay,235554401140,0,250
0002,2026-05-01,1,24,Sale,Normal,Normal,1003,高橋三郎,,09:37:26,Cash,,,0,1250
0002,2026-05-01,3,25,Sale,Normal,Normal,1003,高橋三郎,,10:41:43,Credit,Credit,930668737781,0,720
0002,2026-05-01,2,26,Sale,Normal,Normal,1003,高橋三郎,,18:13:29,Cash,,,0,700
0002,2026-05-01,1,27,Sale,Normal,Normal,1003,高橋三郎,M1036,11:27:17,Credit,EMoney,364378007360,0,500
0002,2026-05-01,3,28,Sale,Normal,Normal,1003,高橋三郎,,13:31:40,Credit,Credit,997460107210,0,280
0002,2026-05-01,2,29,Sale,Normal,Normal,1003,高橋三郎,,18:11:03,Credit,UnionPay,796524359941,0,830
0002,2026-05-01,1,30,Sale,Normal,Normal,1003,高橋三郎,,10:19:04,Cash,,,0,600
0002,2026-05-01,1,31,Sale,Normal,Normal,1004,田中四郎,M1014,18:34:18,Credit,BarcodePay,499144949489,0,230
0002,2026-05-01,3,32,Sale,Normal,Normal,1004,田中四郎,M1005,17:24:27,Cash,,,200,1050
0002,2026-05-01,3,33,Sale,Normal,Normal,1004,田中四郎,,10:08:19,Cash,,,0,960
0002,2026-05-01,2,34,Sale,Normal,Normal,1004,田中四郎,,20:46:49,Cash,,,0,370
0002,2026-05-01,1,35,Sale,Normal,Normal,1004,田中四郎,,20:30:06,Cash,,,0,760
0002,2026-05-01,3,36,Sale,Normal,Normal,1004,田中四郎,,18:18:38,Cash,,,0,940
0002,2026-05-01,1,37,Sale,Normal,Normal,1004,田中四郎,,16:10:19,GiftCard,,,0,1160
0002,2026-05-01,2,38,Sale,Normal,Normal,1004,田中四郎,M1030,09:14:34,Cash,,,0,280
0002,2026-05-01,3,39,Sale,Normal,Normal,1004,田中四郎,,10:24:26,Credit,EMoney,403420531230,0,150
0002,2026-05-01,2,40,Sale,Normal,Normal,1004,田中四郎,,15:37:19,Cash,,,0,160
0002,2026-05-01,2,41,Sale,Normal,Normal,1005,渡辺五郎,,17:53:00,Cash,,,0,230
0002,2026-05-01,2,42,Sale,Normal,Normal,1005,渡辺五郎,M1028,13:33:04,Cash,,,0,2400
0002,2026-05-01,2,43,Sale,Normal,Normal,1005,渡辺五郎,M1000,09:19:12,Credit,UnionPay,282069868422,0,160
0002,2026-05-01,2,44,Sale,Normal,Normal,1005,渡辺五郎,M1001,17:49:12,Credit,BarcodePay,202060185549,0,940
0002,2026-05-01,3,45,Sale,Normal,Normal,1005,渡辺五郎,,19:55:49,Cash,,,0,520
0002,2026-05-01,3,46,Sale,Normal,Normal,1005,渡辺五郎,M1034,15:06:47,Cash,,,0,790
0002,2026-05-01,3,47,Sale,Normal,Normal,1005,渡辺五郎,,15:10:25,Cash,,,0,840
0002,2026-05-01,1,48,Sale,Normal,Normal,1005,渡辺五郎,M1020,14:22:54,Credit,Credit,792819193476,0,360
0002,2026-05-01,2,49,Sale,Normal,Normal,1005,渡辺五郎,M1017,18:04:43,Cash,,,100,690
0002,2026-05-01,2,50,Sale,Normal,Normal,1005,渡辺五郎,M1020,14:02:43,GiftCard,,,0,320
0001,2026-05-02,3,48,Sale,Normal,Normal,1001,佐藤一郎,M1022,10:54:32,Credit,UnionPay,823328215816,100,810
0001,2026-05-02,2,49,Return,Normal,Normal,1001,佐藤一郎,,18:37:06,Cash,,,0,810
0001,2026-05-02,3,50,Return,Normal,Normal,1001,佐藤一郎,M1010,14:33:44,GiftCard,,,0,1990
0001,2026-05-02,2,51,Sale,Normal,Normal,1001,佐藤一郎,M1007,16:16:08,Cash,,,0,1410
0001,2026-05-02,1,52,Sale,Normal,Normal,1001,佐藤一郎,M1024,12:42:25,Cash,,,0,1440
0001,2026-05-02,2,53,Sale,Normal,Normal,1001,佐藤一郎,M1002,14:14:23,Cash,,,0,280
0001,2026-05-02,3,54,Sale,Normal,Normal,1001,佐藤一郎,M1007,14:50:21,Cash,,,200,490
0001,2026-05-02,3,55,Sale,Normal,Normal,1001,佐藤一郎,M1014,20:46:48,GiftCard,,,0,520
0001,2026-05-02,2,56,Sale,Normal,Normal,1001,佐藤一郎,,14:15:39,Cash,,,0,680
0001,2026-05-02,2,57,Sale,Normal,Normal,1001,佐藤一郎,M1013,16:09:43,Cash,,,100,350
0001,2026-05-02,1,58,Sale,Normal,Normal,1002,鈴木二郎,,12:48:58,Cash,,,0,920
0001,2026-05-02,1,59,Sale,Normal,Normal,1002,鈴木二郎,M1000,18:10:41,Credit,UnionPay,768301322642,100,850
0001,2026-05-02,3,60,Sale,Normal,Normal,1002,鈴木二郎,M1012,11:17:25,Credit,BarcodePay,800420688749,0,1030
0001,2026-05-02,2,61,Sale,Normal,Normal,1002,鈴木二郎,M1031,19:57:46,GiftCard,,,0,160
0001,2026-05-02,1,62,Sale,Normal,Normal,1002,鈴木二郎,M1032,14:27:39,Credit,EMoney,524881639309,200,920
0001,2026-05-02,1,63,Sale,Normal,Normal,1002,鈴木二郎,,16:30:31,Cash,,,0,410
0001,2026-05-02,3,64,Sale,Normal,Normal,1002,鈴木二郎,M1029,09:55:43,Cash,,,100,1850
0001,2026-05-02,3,65,Sale,Normal,Normal,1002,鈴木二郎,,19:48:55,Cash,,,0,510
0001,2026-05-02,1,66,Sale,Normal,Normal,1002,鈴木二郎,M1002,17:59:16,Cash,,,0,790
0001,2026-05-02,1,67,Sale,Normal,Normal,1002,鈴木二郎,M1007,14:18:49,Cash,,,0,510
0001,2026-05-02,3,68,Sale,Normal,Normal,1002,鈴木二郎,,12:20:20,GiftCard,,,0,340
0001,2026-05-02,3,69,Return,Normal,Normal,1003,高橋三郎,M1033,15:47:05,Credit,Credit,436355940306,0,2210
0001,2026-05-02,2,70,Sale,Normal,Normal,1003,高橋三郎,M1030,17:49:04,Cash,,,0,930
0001,2026-05-02,2,71,Sale,Normal,Normal,1003,高橋三郎,M1039,09:43:29,Cash,,,0,620
0001,2026-05-02,3,72,Sale,Normal,Normal,1003,高橋三郎,,17:18:45,Cash,,,0,1520
0001,2026-05-02,3,73,Sale,Normal,Normal,1003,高橋三郎,M1014,16:36:50,GiftCard,,,0,1160
0001,2026-05-02,3,74,Sale,Normal,Normal,1003,高橋三郎,,17:02:47,Cash,,,0,540
0001,2026-05-02,1,75,Sale,Normal,Normal,1003,高橋三郎,,14:56:02,Cash,,,0,620
0001,2026-05-02,1,76,Sale,Normal,Normal,1003,高橋三郎,M1014,18:02:24,GiftCard,,,0,620
0001,2026-05-02,1,77,Sale,Normal,Normal,1003,高橋三郎,,16:20:14,Cash,,,0,870
0001,2026-05-02,3,78,Sale,Normal,Normal,1003,高橋三郎,,18:57:37,Cash,,,0,350
0001,2026-05-02,1,79,Sale,Normal,Normal,1004,田中四郎,,19:35:22,GiftCard,,,0,280
0001,2026-05-02,2,80,Sale,Normal,Normal,1004,田中四郎,,13:44:56,Cash,,,0,1140
0001,2026-05-02,2,81,Sale,Normal,Normal,1004,田中四郎,,18:35:49,Credit,BarcodePay,184975394916,0,170
0001,2026-05-02,1,82,Sale,Normal,Normal,1004,田中四郎,,14:08:31,GiftCard,,,0,230
0001,2026-05-02,1,83,Sale,Normal,Normal,1004,田中四郎,,17:50:47,Credit,EMoney,879863558989,0,230
0001,2026-05-02,1,84,Sale,Normal,Normal,1004,田中四郎,M1038,09:24:07,Cash,,,200,280
0001,2026-05-02,1,85,Sale,Normal,Normal,1004,田中四郎,M1037,18:38:42,Cash,,,100,1170
0001,2026-05-02,3,86,Sale,Normal,Normal,1004,田中四郎,M1017,09:24:48,Cash,,,0,470
0001,2026-05-02,3,87,Sale,Normal,Normal,1004,田中四郎,,15:07:56,Credit,Credit,835268762372,0,1400
0001,2026-05-02,2,88,Sale,Normal,Normal,1005,渡辺五郎,,15:48:53,Cash,,,0,460
0001,2026-05-02,3,89,Sale,Normal,Normal,1005,渡辺五郎,,15:14:55,Credit,EMoney,763962280721,0,350
0001,2026-05-02,2,90,Sale,Normal,Normal,1005,渡辺五郎,,16:31:04,Cash,,,0,720
0001,2026-05-02,3,91,Sale,Normal,Normal,1005,渡辺五郎,M1036,09:36:20,Credit,Credit,228090912643,0,990
0001,2026-05-02,3,92,Sale,Normal,Normal,1005,渡辺五郎,,16:37:13,Cash,,,0,400
0001,2026-05-02,3,93,Return,Normal,Normal,1005,渡辺五郎,,16:13:00,Cash,,,0,920
0001,2026-05-02,1,94,Sale,Normal,Normal,1005,渡辺五郎,,15:46:10,Cash,,,0,1060
0001,2026-05-02,1,95,Sale,Normal,Normal,1005,渡辺五郎,M1023,16:54:59,GiftCard,,,0,970
0002,2026-05-02,2,51,Sale,Normal,Normal,1001,佐藤一郎,M1000,20:57:36,GiftCard,,,200,300
0002,2026-05-02,1,52,Sale,Normal,Normal,1001,佐藤一郎,,18:46:19,Credit,UnionPay,150814129819,0,140
0002,2026-05-02,1,53,Sale,Normal,Normal,1001,佐藤一郎,M1006,13:09:47,Cash,,,0,240
0002,2026-05-02,2,54,Sale,Normal,Normal,1001,佐藤一郎,,20:37:46,Credit,UnionPay,517118856406,0,690
0002,2026-05-02,2,55,Sale,Normal,Normal,1001,佐藤一郎,M1010,15:52:59,Cash,,,0,350
0002,2026-05-02,3,56,Sale,Normal,Normal,1001,佐藤一郎,,18:38:24,Cash,,,0,670
0002,2026-05-02,2,57,Sale,Normal,Normal,1001,佐藤一郎,M1015,17:00:19,Cash,,,200,160
0002,2026-05-02,2,58,Sale,Normal,Normal,1001,佐藤一郎,M1035,12:40:15,Cash,,,200,660
0002,2026-05-02,1,59,Sale,Normal,Normal,1001,佐藤一郎,M1033,11:47:50,Cash,,,0,1080
0002,2026-05-02,3,60,Sale,Normal,Normal,1001,佐藤一郎,,09:08:40,Cash,,,0,530
0002,2026-05-02,2,61,Sale,Normal,Normal,1002,鈴木二郎,,16:29:04,Credit,BarcodePay,171766796987,0,440
0002,2026-05-02,3,62,Sale,Normal,Normal,1002,鈴木二郎,,20:30:27,Credit,Credit,437006247460,0,860
0002,2026-05-02,1,63,Sale,Normal,Normal,1002,鈴木二郎,M1035,16:05:35,Credit,UnionPay,466140709745,0,1280
0002,2026-05-02,1,64,Sale,Normal,Normal,1002,鈴木二郎,,17:16:46,Credit,BarcodePay,848872270336,0,940
0002,2026-05-02,1,65,Sale,Normal,Normal,1002,鈴木二郎,M1021,14:56:25,GiftCard,,,0,850
0002,2026-05-02,3,66,Sale,Normal,Normal,1002,鈴木二郎,,13:27:58,Credit,Credit,197367179708,0,1040
0002,2026-05-02,1,67,Sale,Normal,Normal,1002,鈴木二郎,M1025,13:19:56,Cash,,,0,240
0002,2026-05-02,3,68,Sale,Normal,Normal,1002,鈴木二郎,M1017,14:25:26,GiftCard,,,100,690
0002,2026-05-02,2,69,Sale,Normal,Normal,1002,鈴木二郎,M1035,20:18:03,Cash,,,0,680
0002,2026-05-02,3,70,Sale,Normal,Normal,1002,鈴木二郎,M1036,16:50:31,Cash,,,100,860
0002,2026-05-02,2,71,Sale,Normal,Normal,1003,高橋三郎,M1032,17:59:27,Cash,,,0,380
0002,2026-05-02,2,72,Sale,Normal,Normal,1003,高橋三郎,M1017,16:19:57,Credit,Credit,111949366368,100,280
0002,2026-05-02,2,73,Sale,Normal,Normal,1003,高橋三郎,M1014,11:25:29,Cash,,,0,520
0002,2026-05-02,3,74,Sale,Normal,Normal,1003,高橋三郎,,17:36:00,Cash,,,0,500
0002,2026-05-02,1,75,Sale,Normal,Normal,1003,高橋三郎,,19:27:13,Cash,,,0,930
0002,2026-05-02,2,76,Sale,Normal,Normal,1003,高橋三郎,,13:21:46,Cash,,,0,680
0002,2026-05-02,1,77,Sale,Normal,Normal,1003,高橋三郎,M1011,09:01:05,GiftCard,,,0,300
0002,2026-05-02,2,78,Return,Normal,Normal,1003,高橋三郎,,09:39:34,Credit,Credit,509304531436,0,480
0002,2026-05-02,2,79,Sale,Normal,Normal,1003,高橋三郎,,11:42:27,GiftCard,,,0,440
0002,2026-05-02,2,80,Sale,Normal,Normal,1003,高橋三郎,M1016,13:32:38,Cash,,,100,590
0002,2026-05-02,2,81,Sale,Normal,Normal,1003,高橋三郎,,18:44:17,Cash,,,0,680
0002,2026-05-02,1,82,Sale,Normal,Normal,1004,田中四郎,,10:09:50,Cash,,,0,710
0002,2026-05-02,3,83,Sale,Normal,Normal,1004,田中四郎,M1002,09:33:43,Credit,UnionPay,563258913742,100,1000
0002,2026-05-02,3,84,Sale,Normal,Normal,1004,田中四郎,,12:06:55,Cash,,,0,320
0002,2026-05-02,2,85,Sale,Normal,Normal,1004,田中四郎,M1037,17:15:22,Credit,Credit,314897655526,200,240
0002,2026-05-02,3,86,Sale,Normal,Normal,1004,田中四郎,,12:37:16,GiftCard,,,0,620
0002,2026-05-02,3,87,Sale,Normal,Normal,1004,田中四郎,M1036,20:54:04,Credit,UnionPay,656979676882,0,280
0002,2026-05-02,2,88,Sale,Normal,Normal,1004,田中四郎,M1016,14:43:47,Credit,UnionPay,250601176904,100,340
0002,2026-05-02,3,89,Sale,Normal,Normal,1005,渡辺五郎,,20:05:26,Credit,Credit,438153177657,0,200
0002,2026-05-02,3,90,Sale,Normal,Normal,1005,渡辺五郎,,16:16:33,Credit,UnionPay,706166550978,0,830
0002,2026-05-02,2,91,Sale,Normal,Normal,1005,渡辺五郎,M1016,09:34:25,GiftCard,,,0,610
0002,2026-05-02,2,92,Sale,Normal,Normal,1005,渡辺五郎,,14:04:53,Credit,Credit,479478576134,0,640
0002,2026-05-02,2,93,Sale,Normal,Normal,1005,渡辺五郎,,11:04:49,Cash,,,0,1200
0002,2026-05-02,1,94,Sale,Normal,Normal,1005,渡辺五郎,M1019,12:03:01,Credit,BarcodePay,899169471811,0,1440
0002,2026-05-02,1,95,Sale,Normal,Normal,1005,渡辺五郎,,16:27:16,Cash,,,0,1030
0002,2026-05-02,1,96,Sale,Normal,Normal,1005,渡辺五郎,M1034,18:07:25,GiftCard,,,100,930
0001,2026-05-03,1,96,Sale,Normal,Normal,1001,佐藤一郎,M1035,17:18:32,Credit,EMoney,665837472626,200,480
0001,2026-05-03,3,97,Sale,Normal,Normal,1001,佐藤一郎,,17:13:26,Credit,UnionPay,320035163151,0,1000
0001,2026-05-03,3,98,Sale,Normal,Normal,1001,佐藤一郎,M1016,11:36:48,Cash,,,0,160
0001,2026-05-03,2,99,Sale,Normal,Normal,1001,佐藤一郎,,16:27:37,Cash,,,0,1430
0001,2026-05-03,1,100,Sale,Normal,Normal,1001,佐藤一郎,M1009,14:01:08,Cash,,,0,320
0001,2026-05-03,1,101,Sale,Normal,Normal,1001,佐藤一郎,M1000,10:11:34,Cash,,,0,500
0001,2026-05-03,1,102,Sale,Normal,Normal,1001,佐藤一郎,,17:31:12,Cash,,,0,760
0001,2026-05-03,3,103,Sale,Normal,Normal,1002,鈴木二郎,M1037,16:24:25,Cash,,,100,340
0001,2026-05-03,3,104,Sale,Normal,Normal,1002,鈴木二郎,M1002,20:37:06,GiftCard,,,0,540
0001,2026-05-03,1,105,Sale,Normal,Normal,1002,鈴木二郎,M1036,12:46:47,GiftCard,,,0,680
0001,2026-05-03,1,106,Sale,Normal,Normal,1002,鈴木二郎,,18:49:32,Credit,BarcodePay,454672541280,0,950
0001,2026-05-03,1,107,Sale,Normal,Normal,1002,鈴木二郎,M1007,18:35:26,GiftCard,,,200,230
0001,2026-05-03,2,108,Sale,Normal,Normal,1002,鈴木二郎,,09:47:03,Cash,,,0,600
0001,2026-05-03,3,109,Sale,Normal,Normal,1002,鈴木二郎,M1016,10:52:06,GiftCard,,,200,790
0001,2026-05-03,1,110,Sale,Normal,Normal,1002,鈴木二郎,M1006,13:48:04,Cash,,,0,440
0001,2026-05-03,3,111,Sale,Normal,Normal,1003,高橋三郎,,16:02:29,Credit,UnionPay,731785997110,0,280
0001,2026-05-03,2,112,Sale,Normal,Normal,1003,高橋三郎,,10:36:22,Cash,,,0,1680
0001,2026-05-03,2,113,Sale,Normal,Normal,1003,高橋三郎,,13:29:59,Cash,,,0,640
0001,2026-05-03,2,114,Sale,Normal,Normal,1003,高橋三郎,M1019,13:46:00,GiftCard,,,0,1470
0001,2026-05-03,1,115,Sale,Normal,Normal,1003,高橋三郎,,17:21:27,Credit,BarcodePay,242193606258,0,200
0001,2026-05-03,3,116,Return,Normal,Normal,1003,高橋三郎,,14:30:53,Cash,,,0,230
0001,2026-05-03,3,117,Sale,Normal,Normal,1003,高橋三郎,M1039,14:15:22,GiftCard,,,200,150
0001,2026-05-03,2,118,Sale,Normal,Normal,1003,高橋三郎,,18:22:41,Cash,,,0,1040
0001,2026-05-03,1,119,Sale,Normal,Normal,1003,高橋三郎,M1015,20:51:51,Credit,EMoney,769680478934,0,940
0001,2026-05-03,2,120,Sale,Normal,Normal,1003,高橋三郎,M1038,10:56:55,Credit,UnionPay,313202392294,0,660
0001,2026-05-03,2,121,Sale,Normal,Normal,1003,高橋三郎,M1004,10:32:35,Credit,EMoney,517366237905,200,810
0001,2026-05-03,3,122,Sale,Normal,Normal,1004,田中四郎,M1016,17:02:52,Cash,,,200,450
0001,2026-05-03,3,123,Sale,Normal,Normal,1004,田中四郎,,18:27:04,Cash,,,0,1040
0001,2026-05-03,3,124,Sale,Normal,Normal,1004,田中四郎,,09:26:09,Cash,,,0,410
0001,2026-05-03,2,125,Sale,Normal,Normal,1004,田中四郎,M1020,14:16:15,Credit,UnionPay,130213541696,100,830
0001,2026-05-03,3,126,Sale,Normal,Normal,1004,田中四郎,M1033,19:21:14,Credit,BarcodePay,395278512349,200,150
0001,2026-05-03,3,127,Sale,Normal,Normal,1004,田中四郎,M1013,20:31:06,Cash,,,0,1050
0001,2026-05-03,3,128,Sale,Normal,Normal,1004,田中四郎,M1014,18:42:47,GiftCard,,,100,870
0001,2026-05-03,3,129,Sale,Normal,Normal,1005,渡辺五郎,M1004,11:16:58,Cash,,,0,240
0001,2026-05-03,1,130,Sale,Normal,Normal,1005,渡辺五郎,M1008,17:57:07,Credit,EMoney,458829000826,0,300
0001,2026-05-03,2,131,Return,Normal,Normal,1005,渡辺五郎,,15:07:50,Cash,,,0,820
0001,2026-05-03,1,132,Sale,Normal,Normal,1005,渡辺五郎,M1011,10:13:58,GiftCard,,,0,230
0001,2026-05-03,2,133,Sale,Normal,Normal,1005,渡辺五郎,,13:01:06,Cash,,,0,240
0001,2026-05-03,2,134,Sale,Normal,Normal,1005,渡辺五郎,M1023,20:26:15,Credit,EMoney,296288453907,0,570
0001,2026-05-03,2,135,Sale,Normal,Normal,1005,渡辺五郎,M1021,14:56:31,GiftCard,,,0,200
0001,2026-05-03,3,136,Sale,Normal,Normal,1005,渡辺五郎,M1014,13:40:50,Cash,,,0,1510
0001,2026-05-03,3,137,Sale,Normal,Normal,1005,渡辺五郎,,11:34:20,GiftCard,,,0,1060
0001,2026-05-03,2,138,Sale,Normal,Normal,1005,渡辺五郎,M1001,18:07:07,Cash,,,0,680
0001,2026-05-03,3,139,Sale,Normal,Normal,1005,渡辺五郎,,15:36:00,Cash,,,0,1060
0002,2026-05-03,2,97,Sale,Normal,Normal,1001,佐藤一郎,,14:57:44,Cash,,,0,850
0002,2026-05-03,2,98,Sale,Normal,Normal,1001,佐藤一郎,,20:08:56,Cash,,,0,2190
0002,2026-05-03,1,99,Sale,Normal,Normal,1001,佐藤一郎,M1006,17:04:54,Cash,,,0,1540
0002,2026-05-03,1,100,Sale,Normal,Normal,1001,佐藤一郎,M1014,17:21:24,Credit,UnionPay,150637603348,0,300
