StoreCode,SalesDate,PosNo,SalesNo,TransactionType,ProcessType,RegisterType,CashierCode,CashierName,MemberCode,SystemTime,TenderType,SettlementType,AccountNumber,PointsUsed,TotalAmount
0001,2026-05-01,1,20,Sale,Normal,Normal,1003,高橋三郎,M1002,18:26:10,Cash,,,0,500
0001,2026-05-01,3,21,Sale,Normal,Normal,1003,高橋三郎,,13:45:30,Cash,,,0,640
0001,2026-05-01,2,22,Sale,Normal,Normal,1003,高橋三郎,M1025,10:04:58,Cash,,,0,830
0001,2026-05-01,3,23,Sale,Normal,Normal,1003,高橋三郎,M1028,18:41:21,GiftCard,,,0,1060
0001,2026-05-01,1,24,Sale,Normal,Normal,1003,高橋三郎,M1015,13:35:55,Cash,,,0,220
0001,2026-05-01,3,25,Sale,Normal,Normal,1003,高橋三郎,M1009,14:04:32,GiftCard,,,0,1020
0001,2026-05-01,3,26,Sale,Normal,Normal,1003,高橋三郎,M1013,20:02:49,Cash,,,0,440
0001,2026-05-01,2,27,Sale,Normal,Normal,1004,田中四郎,M1027,17:28:54,Cash,,,100,320
0001,2026-05-01,2,28,Return,Normal,Normal,1004,田中四郎,,18:01:03,Credit,EMoney,239988215554,0,490
0001,2026-05-01,3,29,Sale,Normal,Normal,1004,田中四郎,M1033,19:58:28,GiftCard,,,0,440
0001,2026-05-01,3,30,Sale,Normal,Normal,1004,田中四郎,,13:41:14,Cash,,,0,180
0001,2026-05-01,1,31,Sale,Normal,Normal,1004,田中四郎,,13:19:44,Cash,,,0,1060
0001,2026-05-01,1,32,Sale,Normal,Normal,1004,田中四郎,M1036,16:43:25,Credit,BarcodePay,664289882978,200,620
0001,2026-05-01,1,33,Sale,Normal,Normal,1004,田中四郎,,18:53:42,Credit,Credit,365962876863,0,1140
0001,2026-05-01,1,34,Sale,Normal,Normal,1005,渡辺五郎,M1035,17:28:37,Cash,,,0,330
0001,2026-05-01,2,35,Sale,Normal,Normal,1005,渡辺五郎,,11:34:22,Cash,,,0,140
0001,2026-05-01,1,36,Sale,Normal,Normal,1005,渡辺五郎,,10:36:47,Cash,,,0,880
0001,2026-05-01,3,37,Sale,Normal,Normal,1005,渡辺五郎,M1007,16:22:19,Cash,,,0,990
0001,2026-05-01,3,38,Sale,Normal,Normal,1005,渡辺五郎,,17:12:59,Cash,,,0,1010
0001,2026-05-01,3,39,Sale,Normal,Normal,1005,渡辺五郎,,20:57:47,Cash,,,0,640
0001,2026-05-01,2,40,Sale,Normal,Normal,1005,渡辺五郎,,11:49:04,Credit,Credit,977309704806,0,1010
0001,2026-05-01,1,41,Sale,Normal,Normal,1005,渡辺五郎,M1028,17:45:10,Credit,UnionPay,858645725087,0,870
0001,2026-05-01,1,42,Sale,Normal,Normal,1005,渡辺五郎,,11:19:41,Credit,BarcodePay,771543269069,0,570
0002,2026-05-01,1,1,Sale,Normal,Normal,1001,佐藤一郎,M1039,19:01:54,GiftCard,,,200,830
0002,2026-05-01,3,2,Sale,Normal,Normal,1001,佐藤一郎,,16:23:19,Credit,EMoney,886476531089,0,640
0002,2026-05-01,1,3,Sale,Normal,Normal,1001,佐藤一郎,M1011,18:01:56,Credit,Credit,875217804715,0,870
0002,2026-05-01,2,4,Sale,Normal,Normal,1001,佐藤一郎,M1035,12:28:45,Cash,,,100,1280
0002,2026-05-01,1,5,Sale,Normal,Normal,1001,佐藤一郎,,09:00:24,Cash,,,0,320
0002,2026-05-01,2,6,Sale,Normal,Normal,1001,佐藤一郎,,09:02:34,Cash,,,0,660
0002,2026-05-01,1,7,Sale,Normal,Normal,1001,佐藤一郎,M1017,19:28:24,Cash,,,200,1120
0002,2026-05-01,3,8,Sale,Normal,Normal,1001,佐藤一郎,M1003,15:34:12,Credit,UnionPay,829800502418,0,300
0002,2026-05-01,1,9,Sale,Normal,Normal,1001,佐藤一郎,M1006,12:54:27,GiftCard,,,0,380
0002,2026-05-01,1,10,Sale,Normal,Normal,1002,鈴木二郎,M1008,16:42:08,GiftCard,,,100,950
0002,2026-05-01,2,11,Sale,Normal,Normal,1002,鈴木二郎,M1007,10:27:53,Cash,,,200,750
0002,2026-05-01,3,12,Sale,Normal,Normal,1002,鈴木二郎,,17:46:54,Credit,Credit,917295021396,0,270
0002,2026-05-01,3,13,Sale,Normal,Normal,1002,鈴木二郎,M1019,14:26:19,Cash,,,200,1080
0002,2026-05-01,3,14,Sale,Normal,Normal,1002,鈴木二郎,M1024,09:08:03,Cash,,,0,600
0002,2026-05-01,1,15,Sale,Normal,Normal,1002,鈴木二郎,M1014,10:11:49,Cash,,,100,450
0002,2026-05-01,3,16,Sale,Normal,Normal,1002,鈴木二郎,M1036,10:54:04,Credit,EMoney,659090355180,100,910
0002,2026-05-01,3,17,Sale,Normal,Normal,1002,鈴木二郎,,10:52:53,GiftCard,,,0,550
0002,2026-05-01,3,18,Sale,Normal,Normal,1002,鈴木二郎,,15:02:22,GiftCard,,,0,1310
0002,2026-05-01,3,19,Sale,Normal,Normal,1003,高橋三郎,M1033,19:37:19,Cash,,,0,430
0002,2026-05-01,1,20,Return,Normal,Normal,1003,高橋三郎,M1036,14:26:25,Cash,,,0,300
0002,2026-05-01,3,21,Sale,Normal,Normal,1003,高橋三郎,M1023,16:49:21,Cash,,,200,240
0002,2026-05-01,2,22,Sale,Normal,Normal,1003,高橋三郎,,11:37:50,Cash,,,0,1030
0002,2026-05-01,1,23,Sale,Normal,Normal,1003,高橋三郎,M1008,12:46:01,Cash,,,0,530
0002,2026-05-01,2,24,Sale,Normal,Normal,1003,高橋三郎,M1013,14:03:41,GiftCard,,,100,290
0002,2026-05-01,3,25,Sale,Normal,Normal,1003,高橋三郎,,13:11:30,Credit,Credit,335305897822,0,170
0002,2026-05-01,3,26,Sale,Normal,Normal,1003,高橋三郎,M1025,16:06:09,Cash,,,0,450
0002,2026-05-01,3,27,Sale,Normal,Normal,1003,高橋三郎,,14:55:31,Cash,,,0,710
0002,2026-05-01,1,28,Sale,Normal,Normal,1004,田中四郎,M1008,15:35:40,Credit,Credit,660961300955,0,360
0002,2026-05-01,1,29,Sale,Normal,Normal,1004,田中四郎,M1011,20:56:37,Credit,EMoney,654300586257,100,560
0002,2026-05-01,3,30,Sale,Normal,Normal,1004,田中四郎,,09:36:11,Credit,EMoney,321462516885,0,660
0002,2026-05-01,2,31,Sale,Normal,Normal,1004,田中四郎,,13:38:46,Cash,,,0,150
0002,2026-05-01,1,32,Sale,Normal,Normal,1004,田中四郎,,19:36:02,Cash,,,0,840
0002,2026-05-01,1,33,Sale,Normal,Normal,1004,田中四郎,M1003,10:08:59,Cash,,,0,510
0002,2026-05-01,3,34,Sale,Normal,Normal,1004,田中四郎,,20:53:08,Credit,BarcodePay,200524409592,0,1060
0002,2026-05-01,2,35,Sale,Normal,Normal,1004,田中四郎,,17:01:16,Cash,,,0,670
0002,2026-05-01,3,36,Sale,Normal,Normal,1004,田中四郎,,18:01:39,Cash,,,0,630
0002,2026-05-01,2,37,Sale,Normal,Normal,1005,渡辺五郎,,14:56:18,Cash,,,0,1170
0002,2026-05-01,3,38,Sale,Normal,Normal,1005,渡辺五郎,M1001,19:27:17,GiftCard,,,0,1180
0002,2026-05-01,2,39,Sale,Normal,Normal,1005,渡辺五郎,M1036,16:52:44,Cash,,,200,480
0002,2026-05-01,2,40,Sale,Normal,Normal,1005,渡辺五郎,,13:42:40,GiftCard,,,0,330
0002,2026-05-01,2,41,Sale,Normal,Normal,1005,渡辺五郎,,16:51:44,Cash,,,0,390
0002,2026-05-01,1,42,Sale,Normal,Normal,1005,渡辺五郎,,18:01:30,GiftCard,,,0,1380
0002,2026-05-01,3,43,Sale,Normal,Normal,1005,渡辺五郎,,12:27:28,Cash,,,0,320
0002,2026-05-01,1,44,Sale,Normal,Normal,1005,渡辺五郎,M1024,09:41:04,GiftCard,,,0,1960
0002,2026-05-01,1,45,Sale,Normal,Normal,1005,渡辺五郎,M1015,19:11:21,Credit,Credit,691739203752,0,420
0002,2026-05-01,3,46,Sale,Normal,Normal,1005,渡辺五郎,,17:44:39,Credit,Credit,534856486747,0,880
0001,2026-05-02,2,43,Sale,Normal,Normal,1001,佐藤一郎,M1017,11:38:08,GiftCard,,,200,1170
0001,2026-05-02,2,44,Sale,Normal,Normal,1001,佐藤一郎,,18:17:54,Cash,,,0,280
0001,2026-05-02,3,45,Sale,Normal,Normal,1001,佐藤一郎,M1024,16:00:09,GiftCard,,,0,750
0001,2026-05-02,3,46,Sale,Normal,Normal,1001,佐藤一郎,M1012,10:09:50,Credit,Credit,545587168776,0,1350
0001,2026-05-02,2,47,Sale,Normal,Normal,1001,佐藤一郎,M1009,17:18:05,Cash,,,0,630
0001,2026-05-02,2,48,Sale,Rekey,Normal,1001,佐藤一郎,,11:51:08,GiftCard,,,0,340
0001,2026-05-02,1,49,Sale,Normal,Normal,1001,佐藤一郎,M1032,20:13:52,GiftCard,,,0,600
0001,2026-05-02,2,50,Sale,Normal,Normal,1002,鈴木二郎,M1039,09:40:10,Credit,EMoney,554644992027,0,800
0001,2026-05-02,2,51,Sale,Rekey,Normal,1002,鈴木二郎,M1034,12:06:04,Credit,Credit,567491742781,0,910
0001,2026-05-02,1,52,Sale,Normal,Normal,1002,鈴木二郎,,14:57:03,Cash,,,0,480
0001,2026-05-02,3,53,Sale,Normal,Normal,1002,鈴木二郎,,18:41:19,Cash,,,0,880
0001,2026-05-02,3,54,Sale,Normal,Normal,1002,鈴木二郎,,13:04:55,Credit,BarcodePay,531279700179,0,320
0001,2026-05-02,2,55,Sale,Normal,Normal,1002,鈴木二郎,M1021,17:02:40,Cash,,,0,460
0001,2026-05-02,1,56,Sale,Normal,Normal,1002,鈴木二郎,M1034,14:23:13,Cash,,,0,490
0001,2026-05-02,1,57,Sale,Normal,Normal,1002,鈴木二郎,,20:04:49,Credit,BarcodePay,703000733310,0,1030
0001,2026-05-02,2,58,Sale,Normal,Normal,1002,鈴木二郎,,12:13:06,Cash,,,0,1200
0001,2026-05-02,1,59,Sale,Normal,Normal,1002,鈴木二郎,,09:20:26,Credit,Credit,747281114554,0,910
0001,2026-05-02,3,60,Sale,Normal,Normal,1002,鈴木二郎,,14:14:59,GiftCard,,,0,660
0001,2026-05-02,1,61,Sale,Normal,Normal,1003,高橋三郎,,12:48:56,Cash,,,0,420
0001,2026-05-02,3,62,Sale,Normal,Normal,1003,高橋三郎,M1004,11:12:43,Credit,UnionPay,622326706146,0,1320
0001,2026-05-02,3,63,Sale,Normal,Normal,1003,高橋三郎,M1032,18:42:35,GiftCard,,,0,1600
0001,2026-05-02,2,64,Return,Normal,Normal,1003,高橋三郎,,16:57:22,Cash,,,0,770
0001,2026-05-02,2,65,Sale,Normal,Normal,1003,高橋三郎,M1000,13:37:56,Credit,Credit,886874787123,0,140
0001,2026-05-02,3,66,Sale,Normal,Normal,1003,高橋三郎,,14:14:01,GiftCard,,,0,510
0001,2026-05-02,1,67,Sale,Normal,Normal,1003,高橋三郎,,12:26:14,Credit,EMoney,347517891290,0,460
0001,2026-05-02,1,68,Sale,Normal,Normal,1003,高橋三郎,,20:45:43,Cash,,,0,1650
0001,2026-05-02,3,69,Sale,Normal,Normal,1004,田中四郎,M1019,16:07:32,Cash,,,0,470
0001,2026-05-02,1,70,Sale,Normal,Normal,1004,田中四郎,M1000,15:46:45,GiftCard,,,200,240
0001,2026-05-02,3,71,Sale,Normal,Normal,1004,田中四郎,,12:30:12,Cash,,,0,670
0001,2026-05-02,1,72,Sale,Normal,Normal,1004,田中四郎,M1001,17:40:05,Credit,EMoney,294239436411,100,670
0001,2026-05-02,1,73,Sale,Normal,Normal,1004,田中四郎,M1005,12:42:11,Cash,,,0,520
0001,2026-05-02,3,74,Sale,Normal,Normal,1004,田中四郎,,13:48:12,Cash,,,0,1260
0001,2026-05-02,3,75,Sale,Normal,Normal,1004,田中四郎,,19:07:15,Cash,,,0,990
0001,2026-05-02,2,76,Return,Normal,Normal,1004,田中四郎,M1010,18:08:55,Cash,,,0,470
0001,2026-05-02,2,77,Sale,Normal,Normal,1004,田中四郎,M1022,11:17:54,Cash,,,200,160
0001,2026-05-02,3,78,Sale,Normal,Normal,1004,田中四郎,,14:04:43,Cash,,,0,220
0001,2026-05-02,2,79,Sale,Normal,Normal,1004,田中四郎,,17:59:55,Cash,,,0,810
0001,2026-05-02,2,80,Sale,Normal,Normal,1005,渡辺五郎,,18:25:15,Cash,,,0,300
0001,2026-05-02,1,81,Return,Normal,Normal,1005,渡辺五郎,M1008,14:32:56,Cash,,,0,320
0001,2026-05-02,2,82,Sale,Normal,Normal,1005,渡辺五郎,,16:37:32,Cash,,,0,440
0001,2026-05-02,1,83,Sale,Normal,Normal,1005,渡辺五郎,M1003,18:15:43,Credit,EMoney,581410332944,0,470
0001,2026-05-02,2,84,Sale,Normal,Normal,1005,渡辺五郎,,17:22:08,Cash,,,0,900
0001,2026-05-02,3,85,Sale,Normal,Normal,1005,渡辺五郎,,14:01:11,GiftCard,,,0,700
0001,2026-05-02,2,86,Sale,Normal,Normal,1005,渡辺五郎,M1010,09:07:27,Cash,,,200,360
0002,2026-05-02,3,47,Sale,Normal,Normal,1001,佐藤一郎,M1025,20:36:44,GiftCard,,,0,910
0002,2026-05-02,3,48,Sale,Normal,Normal,1001,佐藤一郎,,20:31:25,Cash,,,0,1420
0002,2026-05-02,1,49,Sale,Normal,Normal,1001,佐藤一郎,,11:08:28,GiftCard,,,0,140
0002,2026-05-02,3,50,Sale,Normal,Normal,1001,佐藤一郎,M1036,09:28:41,Cash,,,0,390
0002,2026-05-02,3,51,Sale,Normal,Normal,1001,佐藤一郎,,17:19:14,Credit,UnionPay,604521519900,0,740
0002,2026-05-02,2,52,Sale,Normal,Normal,1001,佐藤一郎,,10:27:24,Credit,EMoney,595809146349,0,660
0002,2026-05-02,2,53,Sale,Normal,Normal,1001,佐藤一郎,M1012,16:24:18,GiftCard,,,100,520
0002,2026-05-02,2,54,Sale,Normal,Normal,1001,佐藤一郎,M1020,20:06:24,Cash,,,0,1020
0002,2026-05-02,3,55,Sale,Normal,Normal,1002,鈴木二郎,,12:14:50,Credit,EMoney,602025931129,0,440
0002,2026-05-02,2,56,Sale,Normal,Normal,1002,鈴木二郎,,09:24:31,Credit,BarcodePay,884865752495,0,850
0002,2026-05-02,2,57,Sale,Normal,Normal,1002,鈴木二郎,M1034,16:43:35,GiftCard,,,0,900
0002,2026-05-02,1,58,Sale,Normal,Normal,1002,鈴木二郎,,09:49:20,GiftCard,,,0,140
0002,2026-05-02,2,59,Sale,Normal,Normal,1002,鈴木二郎,M1038,12:50:57,GiftCard,,,200,720
0002,2026-05-02,1,60,Sale,Normal,Normal,1002,鈴木二郎,,12:04:52,Credit,UnionPay,878264234095,0,840
0002,2026-05-02,3,61,Sale,Normal,Normal,1002,鈴木二郎,M1027,19:44:33,GiftCard,,,0,390
0002,2026-05-02,1,62,Sale,Normal,Normal,1002,鈴木二郎,M1020,09:22:49,Cash,,,100,740
0002,2026-05-02,1,63,Sale,Normal,Normal,1002,鈴木二郎,,14:45:08,Cash,,,0,710
0002,2026-05-02,1,64,Sale,Rekey,Normal,1003,高橋三郎,,10:51:06,Credit,Credit,541810585807,0,710
0002,2026-05-02,3,65,Sale,Normal,Normal,1003,高橋三郎,M1027,12:12:04,Cash,,,0,510
0002,2026-05-02,3,66,Sale,Rekey,Normal,1003,高橋三郎,,09:02:27,GiftCard,,,0,770
0002,2026-05-02,3,67,Sale,Normal,Normal,1003,高橋三郎,M1033,09:22:07,Credit,EMoney,802809867084,0,320
0002,2026-05-02,1,68,Sale,Normal,Normal,1003,高橋三郎,M1001,18:27:05,Cash,,,0,250
0002,2026-05-02,2,69,Sale,Normal,Normal,1003,高橋三郎,M1033,20:20:28,Cash,,,0,920
0002,2026-05-02,1,70,Sale,Normal,Normal,1003,高橋三郎,,17:27:58,GiftCard,,,0,200
0002,2026-05-02,2,71,Sale,Normal,Normal,1003,高橋三郎,,19:02:42,Credit,BarcodePay,782508612431,0,720
0002,2026-05-02,1,72,Sale,Normal,Normal,1003,高橋三郎,,14:32:42,Cash,,,0,2010
0002,2026-05-02,3,73,Sale,Normal,Normal,1004,田中四郎,,13:08:06,Cash,,,0,730
0002,2026-05-02,1,74,Sale,Normal,Normal,1004,田中四郎,,17:12:49,Cash,,,0,230
0002,2026-05-02,2,75,Sale,Normal,Normal,1004,田中四郎,M1001,10:06:43,Cash,,,100,900
0002,2026-05-02,1,76,Sale,Normal,Normal,1004,田中四郎,M1009,10:32:22,GiftCard,,,0,1060
0002,2026-05-02,1,77,Sale,Normal,Normal,1004,田中四郎,,11:13:49,Credit,UnionPay,488327479633,0,1210
0002,2026-05-02,3,78,Sale,Normal,Normal,1004,田中四郎,M1016,20:33:24,Cash,,,0,230
0002,2026-05-02,3,79,Sale,Normal,Normal,1004,田中四郎,,19:24:42,Cash,,,0,890
0002,2026-05-02,1,80,Sale,Normal,Normal,1004,田中四郎,M1036,16:22:45,Credit,UnionPay,707309789672,0,1000
0002,2026-05-02,1,81,Sale,Normal,Normal,1004,田中四郎,M1006,17:45:34,Credit,Credit,828261205972,0,140
0002,2026-05-02,1,82,Sale,Normal,Normal,1005,渡辺五郎,,16:37:46,Cash,,,0,980
0002,2026-05-02,1,83,Sale,Normal,Normal,1005,渡辺五郎,M1002,09:37:19,Cash,,,0,180
0002,2026-05-02,1,84,Sale,Normal,Normal,1005,渡辺五郎,M1022,14:38:14,GiftCard,,,100,700
0002,2026-05-02,1,85,Sale,Normal,Normal,1005,渡辺五郎,,12:55:10,Cash,,,0,1610
0002,2026-05-02,3,86,Sale,Normal,Normal,1005,渡辺五郎,,13:49:14,Credit,BarcodePay,816375188970,0,1490
0002,2026-05-02,2,87,Sale,Normal,Normal,1005,渡辺五郎,M1000,12:33:38,Cash,,,0,780
0002,2026-05-02,1,88,Sale,Normal,Normal,1005,渡辺五郎,M1007,12:40:57,Cash,,,0,690
0001,2026-05-03,1,87,Sale,Normal,Normal,1001,佐藤一郎,M1000,10:01:55,Cash,,,0,180
0001,2026-05-03,2,88,Sale,Normal,Normal,1001,佐藤一郎,M1034,17:33:34,Cash,,,0,260
0001,2026-05-03,1,89,Sale,Normal,Normal,1001,佐藤一郎,M1001,14:09:14,Cash,,,100,180
0001,2026-05-03,3,90,Sale,Normal,Normal,1001,佐藤一郎,,09:08:35,Cash,,,0,1460
0001,2026-05-03,1,91,Sale,Normal,Normal,1001,佐藤一郎,M1034,10:13:30,Cash,,,0,1170
0001,2026-05-03,3,92,Sale,Normal,Normal,1001,佐藤一郎,,15:55:14,Cash,,,0,800
0001,2026-05-03,1,93,Sale,Normal,Normal,1001,佐藤一郎,M1024,15:57:39,GiftCard,,,100,690
0001,2026-05-03,2,94,Sale,Normal,Normal,1001,佐藤一郎,,10:40:41,Credit,EMoney,484204832404,0,140
0001,2026-05-03,1,95,Sale,Normal,Normal,1001,佐藤一郎,M1039,18:10:27,Credit,UnionPay,369421332887,0,880
0001,2026-05-03,2,96,Sale,Normal,Normal,1001,佐藤一郎,M1025,19:30:42,Credit,Credit,639287660430,200,360
0001,2026-05-03,3,97,Sale,Normal,Normal,1002,鈴木二郎,M1039,14:01:29,GiftCard,,,200,290
0001,2026-05-03,1,98,Sale,Normal,Normal,1002,鈴木二郎,M1005,11:20:00,Cash,,,0,390
0001,2026-05-03,2,99,Sale,Rekey,Normal,1002,鈴木二郎,,15:25:32,Cash,,,0,890
0001,2026-05-03,2,100,Sale,Normal,Normal,1002,鈴木二郎,,15:47:30,Cash,,,0,710
0001,2026-05-03,3,101,Sale,Normal,Normal,1002,鈴木二郎,M1004,15:10:16,GiftCard,,,0,920
0001,2026-05-03,2,102,Sale,Normal,Normal,1002,鈴木二郎,M1001,09:33:30,GiftCard,,,0,800
0001,2026-05-03,2,103,Sale,Normal,Normal,1002,鈴木二郎,M1028,15:27:45,GiftCard,,,100,2090
0001,2026-05-03,1,104,Sale,Normal,Normal,1002,鈴木二郎,M1007,16:45:14,Cash,,,100,340
0001,2026-05-03,2,105,Sale,Normal,Normal,1002,鈴木二郎,M1004,12:09:13,GiftCard,,,0,1200
0001,2026-05-03,1,106,Sale,Normal,Normal,1003,高橋三郎,,09:04:01,Cash,,,0,530
0001,2026-05-03,3,107,Sale,Normal,Normal,1003,高橋三郎,,15:29:15,Cash,,,0,930
0001,2026-05-03,3,108,Sale,Normal,Normal,1003,高橋三郎,M1037,14:58:56,Credit,UnionPay,906418775882,0,660
0001,2026-05-03,1,109,Sale,Normal,Normal,1003,高橋三郎,M1025,18:56:01,Cash,,,200,1020
0001,2026-05-03,2,110,Sale,Normal,Normal,1003,高橋三郎,,20:43:02,Credit,UnionPay,553520208473,0,940
0001,2026-05-03,3,111,Sale,Normal,Normal,1003,高橋三郎,,19:05:38,Credit,UnionPay,530615558961,0,1700
0001,2026-05-03,1,112,Sale,Normal,Normal,1003,高橋三郎,M1015,12:05:06,Credit,Credit,141780731658,0,220
0001,2026-05-03,2,113,Sale,Normal,Normal,1003,高橋三郎,,18:39:52,Cash,,,0,1300
0001,2026-05-03,2,114,Sale,Normal,Normal,1003,高橋三郎,,10:28:05,Cash,,,0,280
0001,2026-05-03,2,115,Sale,Normal,Normal,1003,高橋三郎,,16:24:07,Credit,EMoney,805689549465,0,650
0001,2026-05-03,1,116,Sale,Normal,Normal,1003,高橋三郎,M1009,14:16:48,Credit,BarcodePay,782566223296,0,500
0001,2026-05-03,1,117,Sale,Normal,Normal,1004,田中四郎,M1039,13:03:33,Cash,,,0,1280
0001,2026-05-03,1,118,Sale,Normal,Normal,1004,田中四郎,,17:51:53,Cash,,,0,330
0001,2026-05-03,1,119,Sale,Normal,Normal,1004,田中四郎,,12:17:23,Credit,BarcodePay,921830579940,0,1070
0001,2026-05-03,1,120,Return,Normal,Normal,1004,田中四郎,,20:12:16,Credit,EMoney,568465244432,0,700
0001,2026-05-03,3,121,Sale,Normal,Normal,1004,田中四郎,,13:25:48,Credit,BarcodePay,184238457166,0,1070
0001,2026-05-03,2,122,Sale,Normal,Normal,1004,田中四郎,M1018,18:00:04,Cash,,,0,840
0001,2026-05-03,1,123,Sale,Normal,Normal,1004,田中四郎,M1019,13:18:50,Cash,,,100,650
0001,2026-05-03,1,124,Sale,Normal,Normal,1004,田中四郎,M1016,13:24:56,Credit,UnionPay,287779540462,0,1390
0001,2026-05-03,3,125,Sale,Normal,Normal,1005,渡辺五郎,,15:45:15,Cash,,,0,150
0001,2026-05-03,3,126,Return,Normal,Normal,1005,渡辺五郎,,13:51:42,Credit,EMoney,971243112377,0,1440
0001,2026-05-03,2,127,Sale,Normal,Normal,1005,渡辺五郎,M1014,18:36:31,Credit,Credit,973323946073,0,1550
0001,2026-05-03,2,128,Sale,Normal,Normal,1005,渡辺五郎,M1039,20:27:19,Cash,,,0,230
0001,2026-05-03,3,129,Sale,Normal,Normal,1005,渡辺五郎,,09:36:32,Cash,,,0,770
0001,2026-05-03,1,130,Sale,Normal,Normal,1005,渡辺五郎,M1001,17:26:48,Credit,EMoney,911978091217,200,950
0001,2026-05-03,3,131,Sale,Normal,Normal,1005,渡辺五郎,,13:57:45,Cash,,,0,660
0002,2026-05-03,1,89,Sale,Normal,Normal,1001,佐藤一郎,M1020,19:41:02,Credit,UnionPay,380297082022,0,780
0002,2026-05-03,2,90,Sale,Normal,Normal,1001,佐藤一郎,,14:39:12,Cash,,,0,780
0002,2026-05-03,1,91,Sale,Normal,Normal,1001,佐藤一郎,M1029,13:21:53,Cash,,,0,1630
0002,2026-05-03,2,92,Sale,Normal,Normal,1001,佐藤一郎,M1023,20:24:07,Credit,UnionPay,576964436343,100,450
0002,2026-05-03,1,93,Sale,Normal,Normal,1001,佐藤一郎,M1032,15:40:30,Credit,EMoney,649916350773,0,510
0002,2026-05-03,3,94,Sale,Normal,Normal,1001,佐藤一郎,M1019,11:08:04,Credit,UnionPay,938671527211,200,430
0002,2026-05-03,2,95,Sale,Normal,Normal,1001,佐藤一郎,M1038,12:13:04,Credit,EMoney,310023772262,0,1000
0002,2026-05-03,2,96,Sale,Normal,Normal,1002,鈴木二郎,,17:58:36,Credit,EMoney,241422681677,0,160
0002,2026-05-03,2,97,Sale,Normal,Normal,1002,鈴木二郎,,14:42:36,GiftCard,,,0,720
0002,2026-05-03,2,98,Sale,Normal,Normal,1002,鈴木二郎,,18:23:22,Cash,,,0,450
0002,2026-05-03,1,99,Sale,Normal,Normal,1002,鈴木二郎,M1005,15:32:13,Credit,BarcodePay,888092986868,200,160
0002,2026-05-03,2,100,Sale,Normal,Normal,1002,鈴木二郎,M1000,15:15:41,Cash,,,0,280
0002,2026-05-03,2,101,Return,Normal,Normal,1002,鈴木二郎,M1031,17:54:27,Cash,,,0,950
0002,2026-05-03,2,102,Sale,Normal,Normal,1002,鈴木二郎,,11:09:16,GiftCard,,,0,1160
0002,2026-05-03,3,103,Sale,Normal,Normal,1002,鈴木二郎,M1012,14:41:44,Cash,,,100,1290
0002,2026-05-03,3,104,Sale,Normal,Normal,1002,鈴木二郎,M1005,11:52:34,Cash,,,0,640
0002,2026-05-03,1,105,Sale,Normal,Normal,1003,高橋三郎,M1025,13:13:37,Cash,,,0,160
0002,2026-05-03,3,106,Sale,Normal,Normal,1003,高橋三郎,,12:47:21,GiftCard,,,0,720
0002,2026-05-03,2,107,Sale,Normal,Normal,1003,高橋三郎,M1037,10:45:40,Cash,,,100,750
